ds,unix,symbol,open,high,low,y,Volume BTC,Volume USD,is_outlier,SMA_20,EMA_20,BB_upper,BB_lower,BB_mid,RSI,daily_return,log_return,volatility_21d
2017-06-07,1496793600,BTC/USD,2880.74,2893.28,2612.5,2683.03,47189507.3,16961.13,0,2329.818,2342.60823682931,2834.4647786315154,1825.171221368485,2329.818,58.14313873771123,-6.863167102897161,-0.07110045269352266,80.53829239433206
2017-06-08,1496880000,BTC/USD,2683.03,2815.0,2613.13,2806.0,36422409.92,13248.6,0,2372.218,2386.740785702709,2887.708616611733,1856.7273833882668,2372.218,65.96144161843242,4.583251025892365,0.04481322878606328,80.18720591670423
2017-06-09,1496966400,BTC/USD,2806.0,2868.23,2780.43,2822.32,22701149.15,8036.31,0,2412.6345,2428.224520397689,2936.5498961622025,1888.719103837798,2412.6345,66.82608803533324,0.5816108339273152,0.0057992600771464824,79.89526344275136
2017-06-10,1497052800,BTC/USD,2822.32,2912.98,2800.0,2899.99,27422781.42,9589.16,0,2456.7565000000004,2473.1545660741,2989.140113108371,1924.3728868916296,2456.7565000000004,79.54653461255022,2.751991269593801,0.02714804695320536,79.8782917876334
2017-06-11,1497139200,BTC/USD,2899.99,2967.46,2861.53,2954.22,19889398.37,6830.4,0,2499.469,2518.9703216860903,3048.1496479432058,1950.7883520567943,2499.469,78.31306824405742,1.8700064482980894,0.018527367913165893,79.67673532056467
2017-06-12,1497225600,BTC/USD,2954.22,2980.0,2480.03,2667.06,85786969.44,31530.49,0,2519.6105,2533.0741005731297,3061.464123562098,1977.7568764379016,2519.6105,62.148624305024576,-9.720332270447019,-0.1022579144891161,89.40704385329006
2017-06-13,1497312000,BTC/USD,2667.06,2783.62,2638.62,2703.02,43568709.95,16035.02,0,2533.747,2549.25942432807,3079.429205533401,1988.0647944665986,2533.747,66.75544583017464,1.3483011255839727,0.013392924318355405,86.3492116325142
2017-06-14,1497398400,BTC/USD,2703.02,2801.0,2320.0,2450.0,76083640.16,29466.54,0,2541.6205,2539.806145820635,3077.096905435293,2006.1440945647068,2541.6205,54.60824323422936,-9.360641060739471,-0.09828164189639066,91.10905134314795
2017-06-15,1497484800,BTC/USD,2450.0,2516.2,2120.0,2424.91,84920570.37,36736.98,0,2548.875,2528.8636557424793,3073.2333431806587,2024.5166568193413,2548.875,50.36186785407229,-1.0240816326530622,-0.01029361425797031,89.02596801321016
2017-06-16,1497571200,BTC/USD,2424.91,2540.0,2307.66,2484.68,33826420.1,13800.26,0,2571.009,2524.65568852891,3039.6960565358277,2102.3219434641724,2571.009,49.86196080464536,2.4648337464070913,0.0243494683222042,89.27999617535366
2017-06-17,1497657600,BTC/USD,2484.68,2674.4,2420.53,2630.0,28555923.68,11137.71,0,2593.5685000000003,2534.6884800975854,3024.6997310300444,2162.437268969956,2593.5685000000003,52.72128382507517,5.848640468792765,0.05683996756880377,80.6782273222089
2017-06-18,1497744000,BTC/USD,2630.0,2665.0,2460.62,2516.98,24021728.81,9423.46,0,2604.8125,2533.0019581835295,3014.0109844276703,2195.6140155723297,2604.8125,49.61782010801112,-4.297338403041828,-0.0439240760354853,80.50780070924725
2017-06-19,1497830400,BTC/USD,2516.98,2598.0,2480.96,2598.0,26993977.69,10563.71,0,2624.537,2539.1922478803363,2987.7326827995316,2261.341317200468,2624.537,46.97336561743341,3.218936980031617,0.0316821480942198,79.46679959411631
2017-06-20,1497916800,BTC/USD,2598.0,2783.0,2581.0,2740.0,42537518.87,15891.45,0,2646.6364999999996,2558.3167957012565,2978.623122639507,2314.649877360492,2646.6364999999996,45.63261050358105,5.4657428791377916,0.053216002151571,79.27984329782873
2017-06-21,1498003200,BTC/USD,2740.0,2789.0,2611.0,2657.04,42292796.44,15671.82,0,2658.807,2567.7190056344702,2972.150796733854,2345.4632032661457,2658.807,49.131646297051134,-3.0277372262773716,-0.030745199162794844,79.62834041662332
2017-06-22,1498089600,BTC/USD,2657.04,2740.0,2594.61,2713.48,28950475.51,10790.79,0,2670.034,2581.6010050978543,2973.692055499079,2366.3759445009214,2670.034,46.764989720135944,2.124168247373026,0.021019222702341644,78.3383234664931
2017-06-23,1498176000,BTC/USD,2713.48,2745.0,2657.46,2685.05,22339917.54,8229.5,0,2677.2394999999997,2591.45329032663,2974.777062244372,2379.7019377556276,2677.2394999999997,45.240588312796014,-1.0477320636230858,-0.010532594178155006,77.97233563533206
2017-06-24,1498262400,BTC/USD,2685.05,2724.96,2512.13,2557.66,34941154.41,13341.43,0,2678.609,2588.2348817240936,2973.5389887591655,2383.6790112408344,2678.609,38.5263538922517,-4.744418167259468,-0.048606571779770597,79.73553905004448
2017-06-25,1498348800,BTC/USD,2557.66,2635.72,2432.0,2502.03,26249953.89,10339.57,0,2668.8105,2580.0248929884656,2973.875285904495,2363.7457140955053,2668.8105,34.85845929239693,-2.1750349929232082,-0.02199037560109097,80.0996749561034
2017-06-26,1498435200,BTC/USD,2502.03,2550.03,2315.01,2421.22,54077563.86,22086.78,0,2645.8345,2564.9006174657547,2952.9040098045175,2338.7649901954824,2645.8345,40.44806738883795,-3.229777420734381,-0.032830857012470314,77.22143863624255
2017-06-27,1498521600,BTC/USD,2421.22,2565.0,2291.0,2565.0,45725060.61,19109.29,0,2639.933,2564.9100824690163,2948.525613555575,2331.340386444425,2639.933,45.051911549602785,5.938328611196009,0.057686933254694095,76.35910347504723
2017-06-28,1498608000,BTC/USD,2565.0,2593.0,2468.01,2559.9,31054748.58,12254.3,0,2627.628,2564.4329317576817,2927.851926084668,2327.4040739153324,2627.628,54.791761135721515,-0.19883040935672058,-0.0019902833942210254,72.53871292697056
2017-06-29,1498694400,BTC/USD,2559.9,2594.78,2500.31,2541.59,20745883.75,8115.56,0,2613.5915,2562.257414447426,2901.4860433588437,2325.6969566411562,2613.5915,55.117633642695495,-0.715262314934173,-0.007178325792512963,70.49675487165034
2017-06-30,1498780800,BTC/USD,2541.59,2564.58,2451.0,2465.49,21937499.3,8711.29,0,2591.8664999999996,2553.0414702143376,2853.1048321816697,2330.6281678183295,2591.8664999999996,49.170205221783085,-2.994188677166665,-0.030399298734599994,70.9305347332118
2017-07-01,1498867200,BTC/USD,2465.49,2517.11,2390.0,2412.41,21694860.67,8863.07,0,2564.776,2539.647996860591,2775.235465821075,2354.3165341789245,2564.776,39.775578674335335,-2.152918892390554,-0.021764322865751667,70.03048999573197
2017-07-02,1498953600,BTC/USD,2412.41,2528.72,2374.34,2504.37,21373737.73,8739.52,0,2556.6415,2536.288187635773,2762.99128145451,2350.2917185454903,2556.6415,49.39549956376256,3.811955679175605,0.03741095806451755,71.25264338575393
2017-07-03,1499040000,BTC/USD,2504.37,2595.0,2472.68,2550.47,29211425.51,11519.81,0,2549.014,2537.638836432366,2743.519554232718,2354.5084457672824,2549.014,47.64257159579006,1.8407823125177192,0.018240450011972498,62.8734640092234
2017-07-04,1499126400,BTC/USD,2550.47,2639.47,2540.07,2596.12,25084134.62,9653.8,0,2556.32,2543.208471057855,2746.085284829244,2366.5547151707565,2556.32,42.10959264702657,1.789866181527322,0.017740366822844984,63.02654297844757
2017-07-05,1499212800,BTC/USD,2596.12,2623.0,2530.1,2602.9,27944609.56,10880.61,0,2565.2195,2548.8933785761546,2745.49337766223,2384.94562233777,2565.2195,46.760256594379825,0.26115896029459407,0.002608185328575743,52.38237422405333
2017-07-06,1499299200,BTC/USD,2602.9,2614.0,2522.0,2600.39,21512892.56,8327.49,0,2571.005,2553.797818711759,2747.78890013623,2394.22109986377,2571.005,42.76575873495132,-0.09643090399170662,-0.0009647742849967037,52.18601788471792
2017-07-07,1499385600,BTC/USD,2600.39,2605.0,2475.0,2501.46,23866443.45,9428.99,0,2564.578,2548.8132645487344,2741.6771814418594,2387.4788185581406,2564.578,39.22758264584042,-3.8044293355996572,-0.038786872366042974,53.54670100337429
2017-07-08,1499472000,BTC/USD,2501.46,2555.0,2462.0,2550.07,13570951.58,5400.45,0,2566.2325,2548.932953639331,2742.0731787108202,2390.39182128918,2566.2325,49.50927781728844,1.9432651331622308,0.019246248361437412,50.013997993539064
2017-07-09,1499558400,BTC/USD,2550.07,2564.65,2500.5,2502.28,11357689.63,4481.28,0,2561.4465,2544.48981519749,2738.8502130419224,2384.0427869580776,2561.4465,50.01632898329218,-1.874066202104252,-0.01891849351912321,48.05112903382845
2017-07-10,1499644800,BTC/USD,2502.28,2527.88,2261.85,2323.45,41625857.69,17285.96,0,2540.619,2523.4384042263005,2727.3231871827925,2353.914812817208,2540.619,44.338934374022905,-7.146682225810075,-0.07414916620321665,52.92029343561521
2017-07-11,1499731200,BTC/USD,2323.45,2399.0,2242.62,2305.98,41135309.34,17576.48,0,2523.066,2502.728080014272,2728.731599344403,2317.4004006555965,2523.066,32.4326523968422,-0.7518991155393784,-0.007547401269245784,48.449125915562625
2017-07-12,1499817600,BTC/USD,2305.98,2408.84,2239.54,2388.0,30250318.76,12881.06,0,2506.792,2491.801596203389,2700.1586168978884,2313.4253831021115,2506.792,39.44284766747734,3.556839174667603,0.03495044674798567,49.921780314474645
2017-07-13,1499904000,BTC/USD,2388.0,2425.16,2312.93,2339.99,19953094.82,8427.81,0,2489.5389999999998,2477.3433489459235,2677.435529745854,2301.6424702541453,2489.5389999999998,38.05460750853241,-2.010469011725302,-0.020309539674150636,49.24728163763688
2017-07-14,1499990400,BTC/USD,2339.99,2357.84,2140.0,2213.37,28223890.84,12614.31,0,2472.3244999999997,2452.2030299986927,2693.9934417245263,2250.655558275473,2472.3244999999997,35.905004696095546,-5.411134235616388,-0.055630414908131094,52.04720675172007
2017-07-15,1500076800,BTC/USD,2213.37,2219.99,1967.65,1970.51,40917690.02,19882.2,0,2445.7485,2406.3275033321506,2760.3781131058972,2131.118886894103,2445.7485,29.619790801925973,-10.972408589616734,-0.11622384845393169,62.68211360272799
2017-07-16,1500163200,BTC/USD,1970.51,2044.44,1830.0,1917.63,49004259.73,25559.44,0,2420.569,2359.7848839671838,2814.159323260391,2026.978676739609,2420.569,21.927927583105287,-2.6835692282708434,-0.027202343922784752,62.80826562424801
2017-07-17,1500249600,BTC/USD,1917.63,2229.97,1910.57,2226.0,55012387.35,26427.32,0,2403.6189999999997,2347.0434664464997,2800.206843638851,2007.0311563611485,2403.6189999999997,37.59035591625681,16.080787221726812,0.14911620428199562,83.62375112781353
2017-07-18,1500336000,BTC/USD,2226.0,2392.0,2164.0,2303.71,57642999.9,25186.71,0,2390.8095,2342.916469642071,2782.664870928193,1998.9541290718068,2390.8095,39.084209976183196,3.4910152740341482,0.03431461400268775,81.82383558157582
2017-07-19,1500422400,BTC/USD,2303.71,2402.5,2223.0,2265.21,39243957.64,17007.92,0,2376.9905,2335.5158534856837,2765.939605233723,1988.0413947662769,2376.9905,37.685524866713834,-1.6712172973160633,-0.016853396987046767,81.91423474150555
2017-07-20,1500508800,BTC/USD,2265.21,2938.0,2265.21,2875.03,80333454.15,30969.52,0,2397.4675,2386.898153153714,2844.7779919933996,1950.1570080066008,2397.4675,56.94089222713075,26.921124310770317,0.23839563910848663,117.74085488387094
2017-07-21,1500595200,BTC/USD,2875.03,2887.45,2611.39,2670.0,56427932.93,20713.79,0,2410.347,2413.860233805741,2874.0040345507873,1946.689965449213,2410.347,54.04265730240055,-7.13140384622074,-0.07398463656532239,120.37124421071361
2017-07-22,1500681600,BTC/USD,2670.0,2882.0,2644.59,2832.71,35783389.64,12811.92,0,2426.764,2453.7506877290034,2926.3015942820134,1927.2264057179868,2426.764,56.427668264638726,6.09400749063671,0.05915537821245306,121.46523531939621
2017-07-23,1500768000,BTC/USD,2832.71,2855.0,2640.0,2749.02,30306854.43,11000.53,0,2436.6915,2481.8715746119556,2954.1507256410755,1919.2322743589243,2436.6915,55.52109625333404,-2.9544146771113167,-0.029989366095105028,121.62820064496431
2017-07-24,1500854400,BTC/USD,2749.02,2800.0,2701.0,2759.98,27562683.88,10001.91,0,2444.8845,2508.3580913155793,2977.926364870124,1911.8426351298763,2444.8845,60.56129484915201,0.3986875322842254,0.003978948796485733,121.52457787775842
2017-07-25,1500940800,BTC/USD,2759.98,2775.79,2450.0,2564.82,55118584.1,21325.75,0,2442.9805,2513.7354159521906,2973.9137127083886,1912.0472872916116,2442.9805,55.76650596611921,-7.0710657323603705,-0.07333513260426676,124.26871414601158
2017-07-26,1501027200,BTC/USD,2564.82,2608.96,2400.0,2524.99,44074589.03,17706.93,0,2439.2105,2514.807281099601,2966.495784231769,1911.9252157682313,2439.2105,53.11036941171128,-1.5529354886502866,-0.01565119839828403,124.37066752216384
2017-07-27,1501113600,BTC/USD,2524.99,2695.0,2509.63,2666.33,30468221.16,11825.41,0,2447.454,2529.2380162329723,2983.912282731834,1910.9957172681666,2447.454,57.10831721470019,5.597645931271011,0.05446589271808296,125.87099501216137
2017-07-28,1501200000,BTC/USD,2666.33,2825.0,2655.82,2777.01,38653272.36,14061.36,0,2458.8010000000004,2552.8353480203086,3013.6822293550176,1903.9197706449831,2458.8010000000004,62.363020609421206,4.151024066788445,0.040671814284937165,125.70051592726419
2017-07-29,1501286400,BTC/USD,2777.01,2785.65,2631.78,2680.56,29153822.62,10780.01,0,2467.715,2564.9996005898033,3031.198533874219,1904.2314661257817,2467.715,66.64338319746099,-3.473159981418872,-0.03534908140791749,126.34069053422306
2017-07-30,1501372800,BTC/USD,2680.56,2774.45,2569.69,2742.37,25842024.03,9675.59,0,2488.6609999999996,2581.8920195812507,3060.645232756563,1916.6767672434362,2488.6609999999996,69.2510947405768,2.305861461784109,0.02279678211972448,126.28116367442355
2017-07-31,1501459200,BTC/USD,2742.37,2889.99,2680.01,2855.81,30771946.97,11112.43,0,2516.1525,2607.9794462877985,3103.8059444139576,1928.4990555860427,2516.1525,66.17277736976985,4.136568005046737,0.040533005615432424,123.51591759666478
2017-08-01,1501545600,BTC/USD,2855.81,2929.17,2615.0,2731.0,34305116.96,12518.56,0,2533.3025000000002,2619.695689498484,3125.213347834554,1941.3916521654467,2533.3025000000002,60.71315745926998,-4.3703887863688395,-0.04468767316213261,124.83707039811233
2017-08-02,1501632000,BTC/USD,2731.0,2760.0,2650.0,2703.51,25679084.59,9478.55,0,2551.4785,2627.678004784343,3140.7146115269315,1962.242388473069,2551.4785,61.05021127257692,-1.0065909923104965,-0.010116913749664391,124.58962680582356
2017-08-03,1501718400,BTC/USD,2703.51,2807.44,2698.83,2793.37,21938228.66,7963.67,0,2580.4785,2643.4581948048817,3156.5944088156966,2004.3625911843037,2580.4785,47.20965515356122,3.323827172823468,0.03269782348947359,124.53723002336432
2017-08-04,1501804800,BTC/USD,2793.37,2877.52,2765.91,2855.0,21650042.13,7635.81,0,2624.703,2663.605033394893,3135.7915538307934,2113.6144461692065,2624.703,57.008319064143166,2.206295621417853,0.021823090876596375,122.38868731582808
2017-08-05,1501891200,BTC/USD,2855.0,3339.66,2848.32,3263.62,53855576.01,16994.2,0,2692.0025,2720.749315928713,3164.0490907814933,2219.955909218507,2692.0025,63.760322397286956,14.312434325744295,0.1337651656477426,119.97048679635027
2017-08-06,1501977600,BTC/USD,3263.62,3296.51,3146.1,3222.75,19412655.97,5998.74,0,2741.84,2768.5589048878833,3217.188509046406,2266.491490953594,2741.84,65.55303851078499,-1.2522904014560465,-0.012601976414639084,119.28962387832516
2017-08-07,1502064000,BTC/USD,3222.75,3430.0,3186.0,3387.55,40212285.97,12042.05,0,2796.032,2827.510437755704,3306.8703252159958,2285.1936747840045,2796.032,68.71343459825023,5.113645178806925,0.04987191390341378,110.90933747318839
2017-08-08,1502150400,BTC/USD,3387.55,3490.0,3300.0,3412.41,54033180.58,15829.04,0,2853.3920000000003,2883.2151579694464,3370.8526977437837,2335.931302256217,2853.3920000000003,78.13128530557785,0.7338637068087461,0.007311840292423344,110.8645132376869
2017-08-09,1502236800,BTC/USD,3412.41,3423.1,3178.72,3342.99,47303195.92,14270.73,0,2876.79,2927.0032381628325,3438.774293768175,2314.805706231825,2876.79,76.62621738451122,-2.034339367192106,-0.020553170428583848,111.02134767177606
2017-08-10,1502323200,BTC/USD,3342.99,3448.0,3311.17,3413.03,30646612.36,9027.65,0,2913.9415,2973.291501194944,3515.2316392759867,2312.651360724013,2913.9415,75.48846925818212,2.0951304072103216,0.020734843698499178,77.14479582156734
2017-08-11,1502409600,BTC/USD,3413.03,3705.0,3390.67,3645.06,41873464.0,11923.28,0,2954.559,3037.2694534620923,3637.0161362487547,2272.1018637512457,2954.559,77.36377220026101,6.798358057210163,0.06577236642366248,73.49715535521803
2017-08-12,1502496000,BTC/USD,3645.06,3934.0,3586.95,3855.1,46761411.29,12340.84,0,3009.8630000000003,3115.1580769418933,3793.8956177720765,2225.830382227924,3009.8630000000003,84.55098486809594,5.762319413123507,0.05602412078558034,73.26682189360587
2017-08-13,1502582400,BTC/USD,3855.1,4190.0,3841.71,4053.87,63638815.67,15881.43,0,3074.5575,3204.5592124712366,3976.4456338001305,2172.6693661998693,3074.5575,85.70300760067079,5.156027081009573,0.05027503340534766,72.37205238841216
2017-08-14,1502668800,BTC/USD,4053.87,4329.43,3964.96,4306.23,59827087.21,14210.19,0,3161.6279999999997,3309.480239854928,4184.443501901753,2138.812498098247,3161.6279999999997,86.708341769589,6.22516262238304,0.060390830935434486,73.57452565045789
2017-08-15,1502755200,BTC/USD,4306.23,4400.0,3800.0,4155.67,104581194.25,25498.45,0,3243.162,3390.069740821126,4311.271550710978,2175.0524492890218,3243.162,85.59272491068532,-3.4963297362193724,-0.03558914454485767,68.44799618862722
2017-08-16,1502841600,BTC/USD,4155.67,4379.78,3926.06,4378.84,54192791.68,12923.26,0,3328.7875,3484.2383369333998,4473.980694179369,2183.5943058206317,3328.7875,88.12715347537359,5.37025317217199,0.05231018231735495,67.65918609932517
2017-08-17,1502928000,BTC/USD,4378.84,4480.0,4167.21,4276.5,63198384.95,14566.12,0,3403.762,3559.691828654028,4592.369983458407,2215.1540165415936,3403.762,83.56241881684176,-2.3371486512409723,-0.023648931090652688,68.94859898812257
2017-08-18,1503014400,BTC/USD,4276.5,4368.0,3964.96,4100.0,72432096.0,17329.3,0,3474.7339999999995,3611.1497497345968,4650.966449393538,2298.501550606461,3474.7339999999995,76.78133523778385,-4.127206828013563,-0.04214794432843721,72.09492940755455
2017-08-19,1503100800,BTC/USD,4100.0,4188.0,3900.0,4099.55,60597363.73,15034.29,0,3542.593,3657.664059283683,4697.324621498445,2387.861378501555,3542.593,71.81206652715518,-0.01097560975609202,-0.00010976212120215436,69.77126374763336
2017-08-20,1503187200,BTC/USD,4099.55,4125.95,4000.0,4058.68,25281427.99,6235.95,0,3602.7365000000004,3695.8560536376176,4731.8725833239805,2473.600416676021,3602.7365000000004,71.81206652715517,-0.9969386883926346,-0.010019413992118786,70.5410487727176
2017-08-21,1503273600,BTC/USD,4058.68,4080.0,3949.78,3987.52,39194496.37,9779.7,0,3665.5625,3723.633572338797,4728.348916189466,2602.776083810534,3665.5625,66.45945011714228,-1.7532793913291989,-0.017688313824575468,71.14782435081308
2017-08-22,1503360000,BTC/USD,3987.52,4139.31,3600.0,4085.0,91500637.87,23497.56,0,3734.6369999999997,3758.049422592245,4710.1426085214725,2759.1313914785273,3734.6369999999997,67.74465884687024,2.44462723697938,0.024152244539600548,67.67349393864535
2017-08-23,1503446400,BTC/USD,4085.0,4248.97,4051.94,4108.12,62086390.53,14972.03,0,3800.3745000000004,3791.3894775834597,4681.430179116943,2919.318820883058,3800.3745000000004,70.69160415168021,0.5659730722154199,0.005643774622738077,67.03115088039104
2017-08-24,1503532800,BTC/USD,4108.12,4350.0,4082.57,4300.34,45158907.08,10779.09,0,3872.6415,3839.8609559088445,4659.241504182562,3086.0414958174388,3872.6415,72.5083330373858,4.679025929135472,0.045728586406405036,67.49441236447068
